"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20200530","경의선","탄현","4668","4476","20200602",""
"20200530","경의선","야당","4033","3955","20200602",""
"20200530","경의선","운정","3749","3514","20200602",""
"20200530","경의선","금릉","3352","3253","20200602",""
"20200530","경의선","금촌","4979","4869","20200602",""
"20200530","경의선","월롱","1250","1184","20200602",""
"20200530","경의선","파주","909","713","20200602",""
"20200530","경의선","문산","4567","4293","20200602",""
"20200530","경의선","임진강","88","74","20200602",""
"20200530","경인선","개봉","15518","14983","20200602",""
"20200530","경인선","오류동","8318","7615","20200602",""
"20200530","경인선","역곡","17787","17173","20200602",""
"20200530","경인선","부천","23599","24162","20200602",""
"20200530","경인선","송내","15709","15497","20200602",""
"20200530","경인선","부평","22802","25114","20200602",""
"20200530","경인선","백운","4952","4901","20200602",""
"20200530","경인선","동암","11641","11839","20200602",""
"20200530","경인선","주안","14077","12457","20200602",""
"20200530","경인선","제물포","6267","5933","20200602",""
"20200530","경인선","동인천","10105","10001","20200602",""
"20200530","경인선","인천","2604","2307","20200602",""
"20200530","경인선","구일","3939","3746","20200602",""
"20200530","경인선","소사","7173","6836","20200602",""
"20200530","경인선","부개","5318","5050","20200602",""
"20200530","경인선","간석","3781","3526","20200602",""
"20200530","경인선","도원","2012","2064","20200602",""
"20200530","경인선","온수(성공회대입구)","4520","4350","20200602",""
"20200530","경인선","중동","5679","5267","20200602",""
"20200530","경인선","도화","2538","2237","20200602",""
"20200530","경춘선","신내","1003","1052","20200602",""
"20200530","경춘선","갈매","1601","1425","20200602",""
"20200530","경춘선","별내","1962","1817","20200602",""
"20200530","경춘선","퇴계원","2427","2162","20200602",""
"20200530","경춘선","사릉","2226","2159","20200602",""
"20200530","경춘선","금곡","1042","1002","20200602",""
"20200530","경춘선","평내호평","4104","4082","20200602",""
"20200530","경춘선","천마산","1277","1227","20200602",""
"20200530","경춘선","마석","2912","2908","20200602",""
"20200530","경춘선","대성리","831","863","20200602",""
"20200530","경춘선","청평","1656","1927","20200602",""
"20200530","경춘선","상천","498","433","20200602",""
"20200530","경춘선","가평","2001","2249","20200602",""
"20200530","경춘선","굴봉산","250","294","20200602",""
"20200530","경춘선","백양리","151","141","20200602",""
"20200530","경춘선","강촌","785","800","20200602",""
"20200530","경춘선","김유정","474","577","20200602",""
"20200530","경춘선","남춘천","2450","2516","20200602",""
"20200530","경춘선","춘천","1911","1684","20200602",""
"20200530","공항철도 1호선","서울역","5213","5249","20200602",""
"20200530","공항철도 1호선","공덕","1286","1837","20200602",""
"20200530","공항철도 1호선","홍대입구","6879","7024","20200602",""
"20200530","공항철도 1호선","디지털미디어시티","4405","4256","20200602",""
"20200530","공항철도 1호선","마곡나루(서울식물원)","2146","2284","20200602",""
"20200530","공항철도 1호선","김포공항","6822","3924","20200602",""
"20200530","공항철도 1호선","계양","5490","4898","20200602",""
"20200530","공항철도 1호선","검암","4172","4363","20200602",""
"20200530","공항철도 1호선","청라국제도시","3168","3098","20200602",""
"20200530","공항철도 1호선","운서","5068","5246","20200602",""
"20200530","공항철도 1호선","공항화물청사","1282","1376","20200602",""
"20200530","공항철도 1호선","인천공항1터미널","2822","2884","20200602",""
"20200530","공항철도 1호선","인천공항2터미널","1391","1192","20200602",""
"20200530","공항철도 1호선","영종","2218","2322","20200602",""
"20200530","과천선","선바위","4764","4367","20200602",""
"20200530","과천선","경마공원","908","877","20200602",""
"20200530","과천선","대공원","4113","4663","20200602",""
"20200530","과천선","과천","3513","3176","20200602",""
"20200530","과천선","정부과천청사","5054","5165","20200602",""
"20200530","과천선","인덕원","14197","13564","20200602",""
"20200530","과천선","평촌","8388","8162","20200602",""
"20200530","과천선","범계","18160","17536","20200602",""
"20200530","분당선","선릉","4673","7544","20200602",""
"20200530","분당선","한티","9729","9342","20200602",""
"20200530","분당선","도곡","3875","3598","20200602",""
"20200530","분당선","구룡","912","801","20200602",""
"20200530","분당선","개포동","2050","2080","20200602",""
"20200530","분당선","대모산입구","2329","2160","20200602",""
"20200530","분당선","수서","9063","9642","20200602",""
"20200530","분당선","수원","6027","4075","20200602",""
"20200530","분당선","서울숲","7361","7818","20200602",""
"20200530","분당선","압구정로데오","13271","16025","20200602",""
"20200530","분당선","강남구청","4488","5587","20200602",""
"20200530","분당선","선정릉","3496","3633","20200602",""
"20200530","분당선","가천대","4594","5017","20200602",""
"20200530","분당선","태평","10000","9239","20200602",""
"20200530","분당선","모란","14409","14771","20200602",""
"20200530","분당선","야탑","16207","17274","20200602",""
"20200530","분당선","서현","16752","17386","20200602",""
"20200530","분당선","수내","8021","7438","20200602",""
"20200530","분당선","정자","10293","10473","20200602",""
"20200530","분당선","미금","10178","10488","20200602",""
"20200530","분당선","오리","7378","6130","20200602",""
"20200530","분당선","이매","3829","3567","20200602",""
"20200530","분당선","보정","1402","1263","20200602",""
"20200530","분당선","죽전","9518","10432","20200602",""
"20200530","분당선","구성","3087","3102","20200602",""
"20200530","분당선","신갈","2551","2569","20200602",""
"20200530","분당선","기흥","6186","5888","20200602",""
"20200530","분당선","상갈","3404","3372","20200602",""
"20200530","분당선","청명","2550","2390","20200602",""
"20200530","분당선","영통","5686","5642","20200602",""
"20200530","분당선","망포","8000","7186","20200602",""
"20200530","분당선","매탄권선","2872","2581","20200602",""
"20200530","분당선","수원시청","8406","9764","20200602",""
"20200530","분당선","매교","1649","1715","20200602",""
"20200530","수인선","달월","55","50","20200602",""
"20200530","수인선","소래포구","4297","4373","20200602",""
"20200530","수인선","인천논현","3777","3869","20200602",""
"20200530","수인선","호구포","1945","1842","20200602",""
"20200530","수인선","남동인더스파크","790","736","20200602",""
"20200530","수인선","원인재","2992","3097","20200602",""
"20200530","안산선","오이도","7000","7137","20200602",""
"20200530","안산선","수리산","2842","2517","20200602",""
"20200530","우이신설선","북한산우이","4174","4280","20200602",""
"20200530","우이신설선","솔밭공원","1639","1564","20200602",""
"20200530","우이신설선","4.19민주묘지","2212","2045","20200602",""
"20200530","우이신설선","가오리","2710","2370","20200602",""
"20200530","우이신설선","화계","2465","2273","20200602",""
"20200530","우이신설선","삼양","1536","1596","20200602",""
"20200530","우이신설선","삼양사거리","1793","1763","20200602",""
"20200530","우이신설선","솔샘","3392","3028","20200602",""
"20200530","우이신설선","북한산보국문","4340","3902","20200602",""
"20200530","우이신설선","정릉","3277","2775","20200602",""
"20200530","우이신설선","성신여대입구(돈암)","2396","2837","20200602",""
"20200530","우이신설선","보문","1111","1155","20200602",""
"20200530","우이신설선","신설동","1399","1298","20200602",""
"20200530","일산선","원흥","5850","5498","20200602",""
"20200530","일산선","삼송","11860","11361","20200602",""
"20200530","일산선","원당","7965","7566","20200602",""
"20200530","일산선","화정","12216","12693","20200602",""
"20200530","일산선","대곡","1230","1106","20200602",""
"20200530","일산선","백석","7212","7184","20200602",""
"20200530","일산선","마두","4615","4558","20200602",""
"20200530","일산선","정발산","6042","6652","20200602",""
"20200530","일산선","주엽","5916","5962","20200602",""
"20200530","일산선","대화","8305","7184","20200602",""
"20200530","장항선","봉명","653","659","20200602",""
"20200530","장항선","쌍용(나사렛대)","1481","1325","20200602",""
"20200530","장항선","아산","2272","2170","20200602",""
"20200530","장항선","배방","981","841","20200602",""
"20200530","장항선","온양온천","3363","3431","20200602",""
"20200530","장항선","신창(순천향대)","1033","1006","20200602",""
"20200530","중앙선","회기","17716","16928","20200602",""
"20200530","중앙선","중랑","4250","4078","20200602",""
"20200530","중앙선","상봉(시외버스터미널)","4696","4485","20200602",""
"20200530","중앙선","망우","5870","5729","20200602",""
"20200530","중앙선","양원","1152","1124","20200602",""
"20200530","중앙선","구리","9511","9834","20200602",""
"20200530","중앙선","도농","6220","5704","20200602",""
"20200530","중앙선","양정","705","604","20200602",""
"20200530","중앙선","덕소","4597","4619","20200602",""
"20200530","중앙선","도심","1734","1562","20200602",""
"20200530","중앙선","팔당","1754","1811","20200602",""
"20200530","중앙선","운길산","1738","1710","20200602",""
"20200530","중앙선","양수","2234","2374","20200602",""
"20200530","중앙선","신원","271","230","20200602",""
"20200530","중앙선","국수","752","708","20200602",""
"20200530","중앙선","아신","628","666","20200602",""
"20200530","중앙선","오빈","265","286","20200602",""
"20200530","중앙선","양평","2425","2546","20200602",""
"20200530","중앙선","원덕","417","436","20200602",""
"20200530","중앙선","용문","3453","3690","20200602",""
"20200530","중앙선","지평","72","56","20200602",""
"20200530","안산선","정왕","5011","5021","20200602",""
"20200530","안산선","신길온천","1167","1135","20200602",""
"20200530","안산선","안산","8994","9225","20200602",""
"20200530","안산선","초지","2834","2909","20200602",""
"20200530","안산선","고잔","5299","5362","20200602",""
"20200530","안산선","중앙","12864","13993","20200602",""
"20200530","안산선","한대앞","5615","5556","20200602",""
"20200530","안산선","상록수","12967","12596","20200602",""
"20200530","안산선","반월","3446","3163","20200602",""
"20200530","안산선","대야미","3884","3450","20200602",""
"20200530","안산선","산본","11472","11959","20200602",""
"20200530","수인선","인천","718","1165","20200602",""
"20200530","수인선","신포","1142","1301","20200602",""
"20200530","수인선","숭의","2058","1954","20200602",""
"20200530","수인선","인하대","2976","2655","20200602",""
"20200530","수인선","송도","1883","1753","20200602",""
"20200530","수인선","연수","3319","3361","20200602",""
"20200530","2호선","시청","6448","5952","20200602",""
"20200531","2호선","아현","4346","4310","20200603",""
"20200531","1호선","서울역","20520","18555","20200603",""
"20200531","1호선","시청","5187","5064","20200603",""
"20200531","1호선","종각","10737","9817","20200603",""
"20200531","1호선","종로3가","12150","10944","20200603",""
"20200531","1호선","종로5가","7140","7672","20200603",""
"20200531","1호선","동대문","8259","9366","20200603",""
"20200531","1호선","신설동","6634","6785","20200603",""
"20200531","1호선","제기동","8212","8659","20200603",""
"20200531","1호선","청량리(서울시립대입구)","12035","12083","20200603",""
"20200531","1호선","동묘앞","11228","11336","20200603",""
"20200531","2호선","시청","3854","3518","20200603",""
"20200531","2호선","을지로입구","12475","12303","20200603",""
"20200531","2호선","을지로3가","5267","5117","20200603",""
"20200531","2호선","을지로4가","2643","2658","20200603",""
"20200531","2호선","동대문역사문화공원(DDP)","5919","7185","20200603",""
"20200531","2호선","신당","7120","7477","20200603",""
"20200531","2호선","상왕십리","5718","5611","20200603",""
"20200531","2호선","왕십리(성동구청)","8373","7062","20200603",""
"20200531","2호선","한양대","2417","2660","20200603",""
"20200531","2호선","뚝섬","7779","8124","20200603",""
"20200531","2호선","성수","8722","10124","20200603",""
"20200531","2호선","건대입구","22075","22982","20200603",""
"20200531","2호선","구의(광진구청)","10123","10020","20200603",""
"20200531","2호선","강변(동서울터미널)","20600","20206","20200603",""
"20200531","2호선","잠실나루","4469","4707","20200603",""
"20200531","2호선","잠실(송파구청)","36444","34136","20200603",""
"20200531","2호선","잠실새내","9236","9637","20200603",""
"20200531","2호선","종합운동장","3161","3599","20200603",""
"20200531","2호선","삼성(무역센터)","16464","16620","20200603",""
"20200531","2호선","선릉","11207","9822","20200603",""
"20200531","2호선","역삼","9621","10688","20200603",""
"20200531","2호선","강남","30239","29861","20200603",""
"20200531","2호선","교대(법원.검찰청)","9709","10767","20200603",""
"20200531","2호선","서초","9724","9464","20200603",""
"20200531","2호선","방배","5887","6134","20200603",""
"20200531","2호선","사당","18987","21042","20200603",""
"20200531","2호선","낙성대(강감찬)","14358","14696","20200603",""
"20200531","2호선","서울대입구(관악구청)","25055","26224","20200603",""
"20200531","2호선","봉천","11124","10630","20200603",""
"20200531","2호선","신림","33732","32802","20200603",""
"20200531","2호선","신대방","13616","13291","20200603",""
"20200531","2호선","구로디지털단지","21054","20642","20200603",""
"20200531","2호선","대림(구로구청)","13335","13532","20200603",""
"20200531","2호선","신도림","24398","24763","20200603",""
"20200531","2호선","문래","6441","6754","20200603",""
"20200531","2호선","영등포구청","6637","6953","20200603",""
"20200531","2호선","당산","8055","8753","20200603",""
"20200531","2호선","합정","16138","16757","20200603",""
"20200531","2호선","홍대입구","30550","29918","20200603",""
"20200531","2호선","신촌","17612","17577","20200603",""
"20200531","중앙선","지평","49","45","20200603",""
"20200531","중앙선","용문","2088","1785","20200603",""
"20200531","중앙선","원덕","386","310","20200603",""
"20200531","중앙선","양평","2101","1731","20200603",""
"20200531","중앙선","오빈","212","205","20200603",""
"20200531","중앙선","아신","551","460","20200603",""
"20200531","중앙선","국수","622","556","20200603",""
"20200531","중앙선","신원","332","256","20200603",""
"20200531","중앙선","양수","1911","1577","20200603",""
"20200531","중앙선","운길산","1645","1508","20200603",""
"20200531","중앙선","팔당","1528","1632","20200603",""
"20200531","중앙선","도심","1238","1188","20200603",""
"20200531","중앙선","덕소","3189","3246","20200603",""
"20200531","중앙선","양정","473","421","20200603",""
"20200531","중앙선","도농","4222","4024","20200603",""
"20200531","중앙선","구리","6390","6802","20200603",""
"20200531","중앙선","양원","801","894","20200603",""
"20200531","중앙선","망우","4128","4151","20200603",""
"20200531","중앙선","상봉(시외버스터미널)","3640","3613","20200603",""
"20200531","중앙선","중랑","3129","3055","20200603",""
"20200531","중앙선","회기","13178","13179","20200603",""
"20200531","장항선","신창(순천향대)","882","1242","20200603",""
"20200531","장항선","온양온천","2942","2864","20200603",""
"20200531","장항선","배방","604","773","20200603",""
"20200531","장항선","아산","2293","1631","20200603",""
"20200531","장항선","쌍용(나사렛대)","1054","1086","20200603",""
"20200531","장항선","봉명","577","600","20200603",""
"20200531","일산선","대화","5651","5135","20200603",""
"20200531","일산선","주엽","3838","3765","20200603",""
"20200531","일산선","정발산","4742","4716","20200603",""
"20200531","일산선","마두","3022","3001","20200603",""
"20200531","일산선","백석","5017","4957","20200603",""
"20200531","일산선","대곡","936","810","20200603",""
"20200531","일산선","화정","8659","8817","20200603",""
"20200531","일산선","원당","5742","5507","20200603",""
"20200531","일산선","삼송","8597","8166","20200603",""
"20200531","일산선","원흥","4064","3941","20200603",""
"20200531","우이신설선","신설동","1031","1037","20200603",""
"20200531","우이신설선","보문","857","932","20200603",""
"20200531","우이신설선","성신여대입구(돈암)","1776","2231","20200603",""
"20200531","우이신설선","정릉","2399","2043","20200603",""
"20200531","우이신설선","북한산보국문","3323","2914","20200603",""
"20200531","우이신설선","솔샘","2334","2209","20200603",""
"20200531","우이신설선","삼양사거리","1321","1345","20200603",""
"20200531","우이신설선","삼양","1115","1106","20200603",""
"20200531","우이신설선","화계","1798","1655","20200603",""
"20200531","우이신설선","가오리","1991","1847","20200603",""
"20200531","우이신설선","4.19민주묘지","1861","1564","20200603",""
"20200531","우이신설선","솔밭공원","1271","1170","20200603",""
"20200531","우이신설선","북한산우이","3067","3234","20200603",""
"20200531","안산선","수리산","2025","2121","20200603",""
"20200531","안산선","오이도","5120","4972","20200603",""
"20200531","안산선","정왕","3779","4140","20200603",""
"20200531","안산선","신길온천","877","759","20200603",""
"20200531","안산선","안산","8562","7739","20200603",""
"20200531","안산선","초지","1766","1683","20200603",""
"20200531","안산선","고잔","3600","3540","20200603",""
"20200531","안산선","중앙","9196","9208","20200603",""
"20200531","안산선","한대앞","3845","3693","20200603",""
"20200531","안산선","상록수","9269","8733","20200603",""
"20200531","안산선","반월","2365","2335","20200603",""
"20200531","안산선","대야미","2766","2473","20200603",""
"20200531","안산선","산본","7554","7984","20200603",""
"20200531","수인선","인천","703","1013","20200603",""
"20200531","수인선","신포","917","895","20200603",""
"20200531","수인선","숭의","1555","1407","20200603",""
"20200531","수인선","인하대","2026","1998","20200603",""
"20200531","수인선","송도","1233","1183","20200603",""
"20200531","수인선","연수","2332","2243","20200603",""
"20200531","수인선","원인재","2040","2155","20200603",""
"20200531","수인선","남동인더스파크","492","515","20200603",""
"20200531","수인선","호구포","1389","1432","20200603",""
"20200531","수인선","인천논현","2540","2606","20200603",""
"20200531","수인선","소래포구","3605","3558","20200603",""
"20200531","수인선","월곶","1194","1242","20200603",""
"20200531","수인선","달월","23","31","20200603",""
"20200531","분당선","매교","961","980","20200603",""
"20200531","분당선","수원시청","5653","5592","20200603",""
"20200531","분당선","매탄권선","2032","1991","20200603",""
"20200531","분당선","망포","5019","5250","20200603",""
"20200531","분당선","영통","3873","3827","20200603",""
"20200531","분당선","청명","1625","1635","20200603",""
"20200531","분당선","상갈","2386","2505","20200603",""
"20200531","분당선","기흥","4183","4089","20200603",""
"20200531","분당선","신갈","1650","1609","20200603",""
"20200531","분당선","구성","2080","2152","20200603",""
"20200531","분당선","죽전","6870","7833","20200603",""
"20200531","분당선","보정","938","890","20200603",""
"20200531","분당선","이매","2559","2570","20200603",""
"20200531","분당선","오리","4797","4208","20200603",""
"20200531","분당선","미금","6249","6805","20200603",""
"20200531","분당선","정자","6435","6747","20200603",""
"20200531","분당선","수내","5336","5208","20200603",""
"20200531","분당선","서현","11291","11508","20200603",""
"20200531","분당선","야탑","11653","11820","20200603",""
"20200531","분당선","모란","9798","9884","20200603",""
"20200531","분당선","태평","6793","6384","20200603",""
"20200531","분당선","가천대","2657","3292","20200603",""
"20200531","분당선","선정릉","1956","2080","20200603",""
"20200531","분당선","강남구청","2514","3071","20200603",""
"20200531","분당선","압구정로데오","7240","8251","20200603",""
"20200531","분당선","서울숲","4667","4901","20200603",""
"20200531","분당선","수원","4221","2868","20200603",""
"20200531","분당선","수서","7437","6865","20200603",""
"20200531","분당선","대모산입구","1545","1412","20200603",""
"20200531","분당선","개포동","1616","1619","20200603",""
"20200531","분당선","구룡","483","523","20200603",""
"20200531","분당선","도곡","2131","2165","20200603",""
"20200531","분당선","한티","6228","6502","20200603",""
"20200531","분당선","선릉","2417","3549","20200603",""
"20200531","과천선","범계","12068","11447","20200603",""
"20200531","과천선","평촌","5318","5192","20200603",""
"20200531","과천선","인덕원","9428","9214","20200603",""
"20200531","과천선","정부과천청사","3283","3356","20200603",""
"20200531","과천선","과천","2339","2048","20200603",""
"20200531","과천선","대공원","3552","3846","20200603",""
"20200531","과천선","경마공원","676","650","20200603",""
"20200531","과천선","선바위","3177","3050","20200603",""
"20200531","공항철도 1호선","영종","1761","1669","20200603",""
"20200531","공항철도 1호선","인천공항2터미널","1354","1188","20200603",""
"20200531","공항철도 1호선","인천공항1터미널","2884","2711","20200603",""
"20200531","공항철도 1호선","공항화물청사","962","1052","20200603",""
"20200531","공항철도 1호선","운서","4180","4478","20200603",""
"20200531","공항철도 1호선","청라국제도시","2187","2183","20200603",""
"20200531","공항철도 1호선","검암","3179","3172","20200603",""
"20200531","공항철도 1호선","계양","3869","3631","20200603",""
"20200531","공항철도 1호선","김포공항","6679","3664","20200603",""
"20200531","공항철도 1호선","마곡나루(서울식물원)","1489","1643","20200603",""
"20200531","공항철도 1호선","디지털미디어시티","2927","2922","20200603",""
"20200531","공항철도 1호선","홍대입구","5560","5147","20200603",""
"20200531","공항철도 1호선","공덕","883","1256","20200603",""
"20200531","공항철도 1호선","서울역","5171","4440","20200603",""
"20200531","경춘선","춘천","1724","1427","20200603",""
"20200531","경춘선","남춘천","1935","2058","20200603",""
"20200531","경춘선","김유정","434","437","20200603",""
"20200531","경춘선","강촌","875","752","20200603",""
"20200531","경춘선","백양리","152","120","20200603",""
"20200531","경춘선","굴봉산","252","254","20200603",""
"20200531","경춘선","가평","1881","1600","20200603",""
"20200531","경춘선","상천","442","349","20200603",""
"20200531","경춘선","청평","1763","1290","20200603",""
"20200531","경춘선","대성리","876","617","20200603",""
"20200531","경춘선","마석","2171","2244","20200603",""
"20200531","경춘선","천마산","931","949","20200603",""
"20200531","경춘선","평내호평","3042","3070","20200603",""
"20200531","경춘선","금곡","800","739","20200603",""
"20200531","경춘선","사릉","1573","1582","20200603",""
"20200531","경춘선","퇴계원","1851","1815","20200603",""
"20200531","경춘선","별내","1368","1350","20200603",""
"20200531","경춘선","갈매","1188","1068","20200603",""
"20200531","경춘선","신내","666","702","20200603",""
"20200531","경인선","도화","1749","1697","20200603",""
"20200531","경인선","중동","3822","3650","20200603",""
"20200531","경인선","온수(성공회대입구)","3177","2973","20200603",""
"20200531","경인선","도원","1444","1484","20200603",""
"20200531","경인선","간석","2569","2476","20200603",""
"20200531","경인선","부개","3806","3632","20200603",""
"20200531","경인선","소사","5214","4787","20200603",""
"20200531","경인선","구일","2837","2829","20200603",""
"20200531","경인선","인천","2401","1971","20200603",""
"20200531","경인선","동인천","7878","7402","20200603",""
"20200531","경인선","제물포","4300","4240","20200603",""
"20200531","경인선","주안","9533","8513","20200603",""
"20200531","경인선","동암","8190","8002","20200603",""
"20200531","경인선","백운","3334","3321","20200603",""
"20200531","경인선","부평","16926","17238","20200603",""
"20200531","경인선","송내","11045","10624","20200603",""
"20200531","경인선","부천","17411","17112","20200603",""
"20200531","경인선","역곡","11959","11853","20200603",""
"20200531","경인선","오류동","6180","5726","20200603",""
"20200531","경인선","개봉","10136","10198","20200603",""
"20200531","경의선","임진강","89","82","20200603",""
"20200531","경의선","문산","3216","3148","20200603",""
"20200531","경의선","파주","705","612","20200603",""
"20200531","경의선","월롱","768","1250","20200603",""
"20200531","경의선","금촌","3711","3813","20200603",""
"20200531","경의선","금릉","2357","2276","20200603",""
"20200531","경의선","운정","2683","2576","20200603",""
"20200531","경의선","야당","2956","2848","20200603",""
"20200531","경의선","탄현","3412","3210","20200603",""
"20200531","경의선","일산","3804","3660","20200603",""
"20200531","경의선","풍산","2744","2552","20200603",""
"20200531","경의선","백마","2709","2491","20200603",""
"20200531","경의선","곡산","293","279","20200603",""
"20200531","경의선","능곡","1927","1895","20200603",""
"20200531","경의선","행신","3459","3287","20200603",""
"20200531","경의선","강매","1233","1150","20200603",""
"20200531","경의선","화전","804","789","20200603",""
"20200531","경의선","수색","737","742","20200603",""
"20200531","경의선","디지털미디어시티","1199","1079","20200603",""
"20200531","경의선","가좌","2372","2341","20200603",""
"20200531","경의선","홍대입구","1114","1137","20200603",""
"20200531","경의선","서강대","1066","1059","20200603",""
"20200531","경의선","공덕","1388","1132","20200603",""
"20200531","경의선","효창공원앞","1061","1244","20200603",""
"20200531","경의선","신촌","198","240","20200603",""
"20200531","경의선","서울역","862","850","20200603",""
"20200531","경원선","소요산","4406","3605","20200603",""
"20200531","경원선","동두천","1136","1743","20200603",""
"20200531","경원선","보산","1446","1472","20200603",""
"20200531","경원선","동두천중앙","2043","1895","20200603",""
"20200531","경원선","지행","3896","3991","20200603",""
"20200531","경원선","덕정","3026","3176","20200603",""
"20200531","경원선","덕계","1382","1230","20200603",""
"20200531","경원선","양주","4522","4429","20200603",""
"20200531","경원선","녹양","2468","2500","20200603",""
"20200531","경원선","가능","3709","3436","20200603",""
"20200531","경원선","의정부","12390","12406","20200603",""
"20200531","경원선","회룡","6570","6595","20200603",""
"20200531","경원선","망월사","4070","4185","20200603",""
"20200531","경원선","도봉산","9340","6753","20200603",""
"20200531","경원선","도봉","3130","2966","20200603",""
"20200531","경원선","방학","5285","5087","20200603",""
"20200531","경원선","녹천","2531","2095","20200603",""
"20200531","경원선","월계","3284","3039","20200603",""
"20200531","경원선","광운대","4023","4088","20200603",""
"20200531","경원선","석계","4676","5138","20200603",""
"20200531","경원선","신이문","4338","4093","20200603",""
"20200531","경원선","외대앞","4269","4096","20200603",""
"20200531","경원선","청량리(서울시립대입구)","10888","10450","20200603",""
"20200531","경원선","왕십리(성동구청)","7782","8706","20200603",""
"20200531","경원선","응봉","884","881","20200603",""
"20200531","경원선","옥수","50","17","20200603",""
"20200531","경원선","한남","1751","1780","20200603",""
"20200531","경원선","서빙고","1101","1076","20200603",""
"20200531","경원선","이촌(국립중앙박물관)","2163","1612","20200603",""
"20200531","경부선","광명","1789","1202","20200603",""
"20200531","경부선","서동탄","695","773","20200603",""
"20200531","경부선","당정","2639","2557","20200603",""
"20200531","경부선","천안","4905","4788","20200603",""
"20200531","경부선","두정","2989","3451","20200603",""
"20200531","경부선","직산","468","456","20200603",""
"20200531","경부선","성환","2153","2585","20200603",""
"20200531","경부선","평택","9273","10208","20200603",""
"20200531","경부선","지제","1695","1406","20200603",""
"20200531","경부선","서정리","3203","4654","20200603",""
"20200531","경부선","송탄","3014","3240","20200603",""
"20200531","경부선","진위","627","649","20200603",""
"20200531","경부선","오산","6093","6508","20200603",""
"20200531","경부선","오산대","1764","1650","20200603",""
"20200531","경부선","세마","1354","1224","20200603",""
"20200531","경부선","병점","7395","8011","20200603",""
"20200531","경부선","세류","1780","1808","20200603",""
"20200531","경부선","독산","5156","5137","20200603",""
"20200531","경부선","수원","27088","26641","20200603",""
"20200531","경부선","화서","3456","3381","20200603",""
"20200531","경부선","성균관대","6525","6927","20200603",""
"20200531","경부선","의왕","3812","3766","20200603",""
"20200531","경부선","군포","2850","2613","20200603",""
"20200531","경부선","금정","11958","12392","20200603",""
"20200531","경부선","명학","2912","2871","20200603",""
"20200531","경부선","안양","11223","10739","20200603",""
"20200531","경부선","관악","4334","3841","20200603",""
"20200531","경부선","석수","4839","4759","20200603",""
"20200531","경부선","금천구청","5237","5244","20200603",""
"20200531","경부선","가산디지털단지","4033","5640","20200603",""
"20200531","경부선","구로","7783","7846","20200603",""
"20200531","경부선","신길","4258","3704","20200603",""
"20200531","경부선","신도림","1876","1875","20200603",""
"20200531","경부선","영등포","26365","25409","20200603",""
"20200531","경부선","대방","5153","5389","20200603",""
"20200531","경부선","노량진","5257","4894","20200603",""
"20200531","경부선","용산","22215","19295","20200603",""
"20200531","경부선","남영","3535","3858","20200603",""
"20200531","경부선","서울역","4349","735","20200603",""
"20200531","경강선","여주","1623","1611","20200603",""
"20200531","경강선","세종대왕릉","253","261","20200603",""
"20200531","경강선","부발","965","1669","20200603",""
"20200531","경강선","이천","1619","1759","20200603",""
"20200531","경강선","신둔도예촌","668","677","20200603",""
"20200531","경강선","곤지암","1103","1355","20200603",""
"20200531","경강선","초월","1229","1210","20200603",""
"20200531","경강선","경기광주","3068","3081","20200603",""
"20200531","경강선","삼동","814","818","20200603",""
"20200531","경강선","이매","577","353","20200603",""
"20200531","경강선","판교","1743","1616","20200603",""
"20200531","9호선2~3단계","중앙보훈병원","3048","2925","20200603",""
"20200531","9호선2~3단계","둔촌오륜","376","353","20200603",""
"20200531","9호선2~3단계","올림픽공원(한국체대)","2699","2984","20200603",""
"20200531","9호선2~3단계","한성백제","1144","956","20200603",""
"20200531","9호선2~3단계","송파나루","2123","2348","20200603",""
"20200531","9호선2~3단계","석촌","3646","2989","20200603",""
"20200531","9호선2~3단계","석촌고분","2424","2457","20200603",""
"20200531","9호선2~3단계","삼전","2941","2969","20200603",""
"20200531","9호선2~3단계","종합운동장","1868","1642","20200603",""
"20200531","9호선2~3단계","봉은사","5543","5547","20200603",""
"20200531","9호선2~3단계","삼성중앙","1585","1683","20200603",""
"20200531","9호선2~3단계","선정릉","2598","2821","20200603",""
"20200531","9호선2~3단계","언주","2580","2670","20200603",""
"20200531","9호선","신논현","12081","11617","20200603",""
"20200531","9호선","사평","1007","1059","20200603",""
"20200531","9호선","고속터미널","8252","10945","20200603",""
"20200531","9호선","신반포","1244","1301","20200603",""
"20200531","9호선","구반포","1095","1120","20200603",""
"20200531","9호선","동작(현충원)","1355","1156","20200603",""
"20200531","9호선","흑석(중앙대입구)","3414","3617","20200603",""
"20200531","9호선","노들","2094","1879","20200603",""
"20200531","9호선","노량진","12987","14159","20200603",""
"20200531","9호선","샛강","1374","1367","20200603",""
"20200531","9호선","여의도","5029","4657","20200603",""
"20200531","9호선","국회의사당","4014","3593","20200603",""
"20200531","9호선","당산","7601","7379","20200603",""
"20200531","9호선","선유도","2476","2366","20200603",""
"20200531","9호선","신목동","1228","1185","20200603",""
"20200531","9호선","염창","7026","6811","20200603",""
"20200531","9호선","등촌","4031","4142","20200603",""
"20200531","9호선","증미","2396","2401","20200603",""
"20200531","9호선","가양","8943","8872","20200603",""
"20200531","9호선","양천향교","3207","3371","20200603",""
"20200531","9호선","마곡나루(서울식물원)","4185","4268","20200603",""
